,id,период,минут,вероятность,прибыль,выручка,покупательская_активность,тип_сервиса,разрешить_сообщать,маркет_актив_6_мес,маркет_актив_тек_мес,длительность,акционные_покупки,популярная_категория,средний_просмотр_категорий_за_визит,неоплаченные_продукты_штук_квартал,ошибка_сервиса,страниц_за_визит
1909,215985,предыдущий_месяц,12,0.0,6.78,5388.0,Прежний уровень,стандарт,да,5.5,5,541,0.17,Мелкая бытовая техника и электроника,4,1,6,5
1910,215985,предыдущий_месяц,12,0.0,6.78,5223.0,Прежний уровень,стандарт,да,5.5,5,541,0.17,Мелкая бытовая техника и электроника,4,1,6,5
1911,215986,текущий_месяц,10,0.0,2.39,5433.8,Прежний уровень,стандарт,да,4.9,4,203,0.11,Товары для детей,5,2,4,14
1912,215986,предыдущий_месяц,17,0.0,2.39,5296.0,Прежний уровень,стандарт,да,4.9,4,203,0.11,Товары для детей,5,2,4,14
1913,215986,предыдущий_месяц,17,0.0,2.39,5305.0,Прежний уровень,стандарт,да,4.9,4,203,0.11,Товары для детей,5,2,4,14
1914,215987,предыдущий_месяц,14,0.12,4.16,5885.5,Прежний уровень,премиум,да,3.3,4,736,0.23,Косметика и аксессуары,2,4,5,12
1915,215987,предыдущий_месяц,14,0.12,4.16,4822.0,Прежний уровень,премиум,да,3.3,4,736,0.23,Косметика и аксессуары,2,4,5,12
1916,215987,текущий_месяц,15,0.12,4.16,6937.2,Прежний уровень,премиум,да,3.3,4,736,0.23,Косметика и аксессуары,2,4,5,12
1917,215988,предыдущий_месяц,16,0.03,5.1,4422.0,Прежний уровень,стандарт,да,4.4,3,910,0.11,Техника для красоты и здоровья,2,1,5,15
1918,215988,предыдущий_месяц,16,0.03,5.1,4962.0,Прежний уровень,стандарт,да,4.4,3,910,0.11,Техника для красоты и здоровья,2,1,5,15
1919,215988,текущий_месяц,19,0.03,5.1,5021.3,Прежний уровень,стандарт,да,4.4,3,910,0.11,Техника для красоты и здоровья,2,1,5,15
1920,215989,предыдущий_месяц,20,0.03,3.71,6159.5,Прежний уровень,стандарт,да,4.7,4,529,0.24,Мелкая бытовая техника и электроника,4,1,0,11
1921,215989,предыдущий_месяц,20,0.03,3.71,4982.0,Прежний уровень,стандарт,да,4.7,4,529,0.24,Мелкая бытовая техника и электроника,4,1,0,11
1922,215989,текущий_месяц,20,0.03,3.71,7310.0,Прежний уровень,стандарт,да,4.7,4,529,0.24,Мелкая бытовая техника и электроника,4,1,0,11
1923,215990,предыдущий_месяц,13,0.12,3.49,4997.0,Прежний уровень,стандарт,да,4.7,4,826,0.16,Техника для красоты и здоровья,2,2,6,12
1924,215990,предыдущий_месяц,13,0.12,3.49,4966.0,Прежний уровень,стандарт,да,4.7,4,826,0.16,Техника для красоты и здоровья,2,2,6,12
1925,215990,текущий_месяц,16,0.12,3.49,5123.3,Прежний уровень,стандарт,да,4.7,4,826,0.16,Техника для красоты и здоровья,2,2,6,12
1926,215991,предыдущий_месяц,17,0.12,3.43,4977.0,Прежний уровень,стандарт,да,5.8,4,713,0.3,Косметика и аксессуары,4,5,5,8
1927,215991,предыдущий_месяц,17,0.12,3.43,4701.0,Прежний уровень,стандарт,да,5.8,4,713,0.3,Косметика и аксессуары,4,5,5,8
1928,215991,текущий_месяц,20,0.12,3.43,4591.8,Прежний уровень,стандарт,да,5.8,4,713,0.3,Косметика и аксессуары,4,5,5,8
1929,215992,предыдущий_месяц,10,0.12,2.07,5027.0,Прежний уровень,премиум,да,4.2,4,1003,0.17,Техника для красоты и здоровья,4,2,7,11
1930,215992,предыдущий_месяц,10,0.12,2.07,5063.0,Прежний уровень,премиум,да,4.2,4,1003,0.17,Техника для красоты и здоровья,4,2,7,11
1931,215992,текущий_месяц,19,0.12,2.07,5161.8,Прежний уровень,премиум,да,4.2,4,1003,0.17,Техника для красоты и здоровья,4,2,7,11
1932,215993,текущий_месяц,16,0.12,4.29,4520.2,Прежний уровень,стандарт,да,4.7,4,673,0.26,Косметика и аксессуары,3,2,5,8
1933,215993,предыдущий_месяц,18,0.12,4.29,4743.0,Прежний уровень,стандарт,да,4.7,4,673,0.26,Косметика и аксессуары,3,2,5,8
1934,215993,предыдущий_месяц,18,0.12,4.29,4554.0,Прежний уровень,стандарт,да,4.7,4,673,0.26,Косметика и аксессуары,3,2,5,8
1935,215994,текущий_месяц,10,0.0,3.72,5106.6,Прежний уровень,стандарт,да,5.1,5,312,0.11,Техника для красоты и здоровья,2,4,6,14
1936,215994,предыдущий_месяц,15,0.0,3.72,5075.0,Прежний уровень,стандарт,да,5.1,5,312,0.11,Техника для красоты и здоровья,2,4,6,14
1937,215994,предыдущий_месяц,15,0.0,3.72,4337.0,Прежний уровень,стандарт,да,5.1,5,312,0.11,Техника для красоты и здоровья,2,4,6,14
1938,215995,текущий_месяц,11,0.0,1.92,5131.5,Прежний уровень,стандарт,да,5.3,5,348,0.14,Товары для детей,4,4,6,14
1939,215995,предыдущий_месяц,20,0.0,1.92,4991.0,Прежний уровень,стандарт,да,5.3,5,348,0.14,Товары для детей,4,4,6,14
1940,215995,предыдущий_месяц,20,0.0,1.92,5073.0,Прежний уровень,стандарт,да,5.3,5,348,0.14,Товары для детей,4,4,6,14
1941,215996,предыдущий_месяц,11,0.03,2.13,4284.5,Прежний уровень,премиум,да,4.4,3,807,0.14,Мелкая бытовая техника и электроника,5,1,3,9
1942,215996,предыдущий_месяц,11,0.03,2.13,4667.0,Прежний уровень,премиум,да,4.4,3,807,0.14,Мелкая бытовая техника и электроника,5,1,3,9
1943,215996,текущий_месяц,22,0.03,2.13,4083.0,Прежний уровень,премиум,да,4.4,3,807,0.14,Мелкая бытовая техника и электроника,5,1,3,9
1944,215997,предыдущий_месяц,21,0.12,3.89,4770.0,Прежний уровень,премиум,да,5.5,4,466,0.16,Товары для детей,3,4,1,13
1945,215997,предыдущий_месяц,21,0.12,3.89,4817.0,Прежний уровень,премиум,да,5.5,4,466,0.16,Товары для детей,3,4,1,13
1946,215997,текущий_месяц,15,0.12,3.89,4940.3,Прежний уровень,премиум,да,5.5,4,466,0.16,Товары для детей,3,4,1,13
1947,215998,предыдущий_месяц,12,0.03,5.07,4342.0,Прежний уровень,премиум,да,4.4,4,959,0.13,Мелкая бытовая техника и электроника,6,1,3,6
1948,215998,текущий_месяц,21,0.03,5.07,4472.0,Прежний уровень,премиум,да,4.4,4,959,0.13,Мелкая бытовая техника и электроника,6,1,3,6
1949,215999,предыдущий_месяц,14,0.0,5.53,4703.0,Прежний уровень,стандарт,да,4.3,3,768,0.18,Кухонная посуда,3,0,3,9
1950,215999,предыдущий_месяц,14,0.0,5.53,4961.0,Прежний уровень,стандарт,да,4.3,3,768,0.18,Кухонная посуда,3,0,3,9
1951,215999,текущий_месяц,11,0.0,5.53,5314.6,Прежний уровень,стандарт,да,4.3,3,768,0.18,Кухонная посуда,3,0,3,9
1952,216000,текущий_месяц,14,0.26,3.75,5460.6,Прежний уровень,стандарт,да,3.3,5,372,0.25,Кухонная посуда,2,2,5,8
1953,216000,предыдущий_месяц,15,0.26,3.75,5289.0,Прежний уровень,стандарт,да,3.3,5,372,0.25,Кухонная посуда,2,2,5,8
1954,216000,предыдущий_месяц,15,0.26,3.75,5241.0,Прежний уровень,стандарт,да,3.3,5,372,0.25,Кухонная посуда,2,2,5,8
1955,216001,текущий_месяц,13,0.12,4.6,6835.4,Прежний уровень,премиум,да,5.3,3,973,0.17,Домашний текстиль,4,2,4,11
1956,216001,предыдущий_месяц,12,0.12,4.6,5700.5,Прежний уровень,премиум,да,5.3,3,973,0.17,Домашний текстиль,4,2,4,11
1957,216001,предыдущий_месяц,12,0.12,4.6,4541.0,Прежний уровень,премиум,да,5.3,3,973,0.17,Домашний текстиль,4,2,4,11
1958,216002,предыдущий_месяц,18,0.12,4.28,4727.0,Прежний уровень,стандарт,да,4.9,4,435,0.23,Косметика и аксессуары,3,2,5,7
1959,216002,предыдущий_месяц,18,0.12,4.28,5796.5,Прежний уровень,стандарт,да,4.9,4,435,0.23,Косметика и аксессуары,3,2,5,7
1960,216002,текущий_месяц,19,0.12,4.28,6853.4,Прежний уровень,стандарт,да,4.9,4,435,0.23,Косметика и аксессуары,3,2,5,7
1961,216003,предыдущий_месяц,17,0.03,4.87,4833.0,Прежний уровень,премиум,да,5.5,5,913,0.25,Кухонная посуда,3,1,7,10
1962,216003,предыдущий_месяц,17,0.03,4.87,3903.0,Прежний уровень,премиум,да,5.5,5,913,0.25,Кухонная посуда,3,1,7,10
1963,216003,текущий_месяц,23,0.03,4.87,3227.0,Прежний уровень,премиум,да,5.5,5,913,0.25,Кухонная посуда,3,1,7,10
1964,216004,предыдущий_месяц,20,0.03,5.15,6029.0,Прежний уровень,стандарт,нет,3.5,3,635,0.16,Техника для красоты и здоровья,4,1,9,9
1965,216004,предыдущий_месяц,20,0.03,5.15,5249.0,Прежний уровень,стандарт,нет,3.5,3,635,0.16,Техника для красоты и здоровья,4,1,9,9
1966,216004,текущий_месяц,17,0.03,5.15,5483.0,Прежний уровень,стандарт,нет,3.5,3,635,0.16,Техника для красоты и здоровья,4,1,9,9
1967,216005,предыдущий_месяц,17,0.12,4.21,5345.0,Прежний уровень,стандарт,да,4.3,3,791,0.11,Товары для детей,5,1,4,10
1968,216005,предыдущий_месяц,17,0.12,4.21,5030.0,Прежний уровень,стандарт,да,4.3,3,791,0.11,Товары для детей,5,1,4,10
1969,216005,текущий_месяц,13,0.12,4.21,5202.0,Прежний уровень,стандарт,да,4.3,3,791,0.11,Товары для детей,5,1,4,10
1970,216006,текущий_месяц,11,0.25,4.24,4969.1,Прежний уровень,стандарт,нет,4.9,3,248,0.3,Техника для красоты и здоровья,3,3,0,15
1971,216006,предыдущий_месяц,15,0.25,4.24,4791.0,Прежний уровень,стандарт,нет,4.9,3,248,0.3,Техника для красоты и здоровья,3,3,0,15
1972,216006,предыдущий_месяц,15,0.25,4.24,4846.0,Прежний уровень,стандарт,нет,4.9,3,248,0.3,Техника для красоты и здоровья,3,3,0,15
1973,216007,текущий_месяц,4,0.0,2.59,4420.9,Прежний уровень,стандарт,да,5.5,4,920,0.3,Техника для красоты и здоровья,3,1,8,10
1974,216007,предыдущий_месяц,12,0.0,2.59,3390.0,Прежний уровень,стандарт,да,5.5,4,920,0.3,Техника для красоты и здоровья,3,1,8,10
1975,216007,предыдущий_месяц,12,0.0,2.59,4429.0,Прежний уровень,стандарт,да,5.5,4,920,0.3,Техника для красоты и здоровья,3,1,8,10
1976,216008,текущий_месяц,8,0.9,4.82,6419.8,Прежний уровень,стандарт,да,6.1,4,953,0.26,Домашний текстиль,5,2,5,10
